,Date,Scheme,Goals,xG,Shots,Shots on Target,Shot Accuracy,Passes,Passes on Target,Pass Accuracy,"Possession, %",Losses,Low Losses,Medium Losses,High Losses,Recoveries,Low Recoveries,Medium Recoveries,High Recoveries,Duels,Duels won,Duel win %,Shots from outside,Shots from outside on target,Shots from outside accuracy,Positional attacks,Positional attacks with shots,Positional attacks with shots %,Counterattacks,Counterattacks with shots,Counterattacks with shots %,Set pieces,Set pieces with shots,Set pieces with shots %,Corners,Corners with shots,Corners with shots %,Free kicks,Free kicks with shots,Free kicks with shots %,Penalties,Penalties converted,Penalties converted %,Crosses,Crosses accurate,Crosses accurate %,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),Penalty area entries runs,Penalty area entries crosses,Touches in penalty area,Offensive duels,Offensive duels won,Offensive duels won %,Offsides,Conceded goals,Shots against,Shots against on target,Shots against on target %,Defensive duels,Defensive duels won,Defensive duels won %,Aerial duels,Aerial duels won,Aerial duels won %,Sliding tackles,Sliding tackles successful,Sliding tackles successful %,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes accurate %,Back passes,Back passes accurate,Back passes accurate %,Lateral passes,Lateral passes accurate,Lateral passes accurate %,Long passes,Long passes accurate,Long passes accurate %,Passes to final third,Passes to final third accurate,Passes to final third accurate %,Progressive passes,Progressive passes accurate,Progressive passes accurate %,Smart passes,Smart passes accurate,Smart passes accurate %,Throw ins,Throw ins accurate,Throw ins accurate %,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Home,Home Win
124,2019-08-31,4-3-3,3,1.68,15,6,40.0,523,427,81.64,64.46,118,15,53,50,109,39,54,16,190,92,48.42,8,4,50.0,28,10,35.71,6,3,50.0,27,2,7.41,4,0,0.0,1,2,200.0,0,0,0,18,5,27.78,4,14,29,2,10,19,54,26,48.15,1,0,7,2,28.57,43,19,44.19,46,22,47.83,2,1,50.0,55,15,16,0,0,191,137,71.73,67,65,97.01,190,163,85.79,69,37,53.62,58,36,62.07,96,73,76.04,18,11,61.11,22,19,86.36,8,16.73,4.12,13.19,19.34,20.13,6.79,0,-1
125,2019-08-24,4-3-3,3,2.54,24,5,20.83,533,461,86.49,50.92,105,12,13,80,75,18,25,32,186,83,44.62,8,0,0.0,51,13,25.49,2,1,50.0,25,9,36.0,6,5,83.33,1,0,0.0,1,1,100,30,8,26.67,7,19,45,3,20,30,64,28,43.75,1,1,7,3,42.86,66,37,56.06,20,6,30.0,4,2,50.0,43,13,7,1,0,140,115,82.14,70,63,90.0,238,213,89.5,35,22,62.86,71,60,84.51,95,84,88.42,5,2,40.0,19,19,100.0,9,18.07,4.98,6.57,17.28,19.88,10.62,1,1
126,2019-08-17,4-3-3,2,0.9,14,5,35.71,493,395,80.12,63.89,132,29,53,50,92,33,42,17,199,104,52.26,6,0,0.0,28,7,25.0,1,0,0.0,33,6,18.18,9,2,22.22,2,1,50.0,0,0,0,22,5,22.73,5,10,29,2,11,15,66,24,36.36,1,1,10,4,40.0,63,43,68.25,40,21,52.5,5,5,100.0,42,20,6,1,0,169,119,70.41,63,58,92.06,200,174,87.0,63,35,55.56,69,39,56.52,84,54,64.29,13,8,61.54,29,29,100.0,11,15.77,3.94,12.78,20.74,20.84,8.95,0,-1
127,2019-08-09,4-3-3,4,2.27,16,7,43.75,457,379,82.93,54.85,102,15,28,59,88,18,46,24,188,104,55.32,4,2,50.0,42,11,26.19,2,1,50.0,31,3,9.68,11,1,9.09,2,1,50.0,0,0,0,28,9,32.14,9,16,48,7,18,32,63,29,46.03,0,1,11,5,45.45,65,40,61.54,27,20,74.07,2,1,50.0,21,17,9,0,0,142,109,76.76,56,51,91.07,181,157,86.74,41,22,53.66,54,43,79.63,90,74,82.22,10,4,40.0,18,17,94.44,6,17.46,4.19,8.97,16.07,20.18,8.79,1,1
128,2019-05-12,4-3-3,2,1.9,13,5,38.46,598,516,86.29,60.41,110,11,33,66,81,33,32,16,194,91,46.91,5,2,40.0,41,9,21.95,3,1,33.33,21,2,9.52,4,2,50.0,3,0,0.0,0,0,0,14,5,35.71,4,9,23,1,9,17,71,27,38.03,3,0,6,2,33.33,56,37,66.07,35,13,37.14,2,1,50.0,51,15,3,0,0,190,150,78.95,95,88,92.63,243,219,90.12,67,34,50.75,80,56,70.0,112,93,83.04,3,1,33.33,21,21,100.0,6,17.19,5.25,11.2,17.5,21.46,10.59,1,1
129,2019-05-04,4-3-3,3,1.33,10,4,40.0,647,572,88.41,67.28,102,21,26,55,91,49,27,15,216,105,48.61,2,0,0.0,33,6,18.18,3,2,66.67,19,2,10.53,3,1,33.33,2,1,50.0,0,0,0,15,5,33.33,5,15,32,2,9,21,55,19,34.55,2,2,13,7,53.85,56,38,67.86,48,23,47.92,3,2,66.67,30,25,4,1,0,172,140,81.4,99,92,92.93,300,271,90.33,63,38,60.32,90,55,61.11,103,91,88.35,12,6,50.0,25,21,84.0,2,17.84,5.94,9.74,12.72,21.12,12.93,0,-1
130,2019-04-26,4-3-3,5,2.84,21,7,33.33,716,635,88.69,69.14,83,7,44,32,84,32,42,10,154,72,46.75,7,0,0.0,31,16,51.61,3,0,0.0,23,5,21.74,4,1,25.0,2,1,50.0,0,0,0,13,5,38.46,6,12,32,4,6,22,60,26,43.33,2,0,4,1,25.0,39,25,64.1,22,12,54.55,0,0,0.0,41,13,5,0,0,229,176,76.86,100,93,93.0,278,264,94.96,49,24,48.98,58,41,70.69,77,60,77.92,11,4,36.36,26,22,84.62,1,19.5,6.95,6.84,16.3,17.38,7.17,1,1
131,2019-04-21,4-3-3,2,2.89,16,5,31.25,612,537,87.75,70.27,99,10,35,54,82,29,35,18,167,90,53.89,5,1,20.0,35,6,17.14,4,0,0.0,25,8,32.0,10,2,20.0,2,1,50.0,1,1,100,15,5,33.33,2,19,34,4,5,24,52,20,38.46,2,0,5,2,40.0,43,30,69.77,39,25,64.1,3,1,33.33,33,11,5,1,0,200,160,80.0,96,94,97.92,207,194,93.72,34,17,50.0,86,68,79.07,95,82,86.32,17,5,29.41,20,18,90.0,5,17.53,6.31,5.56,16.38,17.47,3.76,0,-1
132,2019-04-14,4-3-3,2,1.14,15,7,46.67,628,551,87.74,60.89,102,9,30,63,97,25,45,27,235,118,50.21,4,1,25.0,44,11,25.0,3,1,33.33,23,3,13.04,9,1,11.11,2,0,0.0,0,0,0,27,8,29.63,7,22,39,5,14,32,90,26,28.89,2,0,6,3,50.0,85,62,72.94,22,13,59.09,3,2,66.67,37,13,4,0,0,191,158,82.72,111,106,95.5,259,231,89.19,55,32,58.18,101,82,81.19,121,105,86.78,10,6,60.0,26,22,84.62,4,18.14,5.61,8.76,17.62,20.23,9.44,1,1
133,2019-04-05,4-3-3,3,2.53,15,5,33.33,547,466,85.19,65.35,111,16,34,61,81,29,36,16,198,93,46.97,6,2,33.33,45,10,22.22,2,1,50.0,26,4,15.38,5,2,40.0,0,0,0.0,0,0,0,28,14,50.0,15,15,45,2,20,27,64,23,35.94,3,1,8,1,12.5,49,36,73.47,43,15,34.88,3,1,33.33,41,20,7,4,0,170,132,77.65,60,55,91.67,241,214,88.8,48,31,64.58,63,50,79.37,115,94,81.74,10,4,40.0,27,27,100.0,12,17.36,4.93,8.78,15.57,19.33,6.27,0,-1
134,2019-03-31,4-3-3,2,1.11,14,3,21.43,421,334,79.33,47.27,87,18,26,43,72,30,30,12,184,89,48.37,8,1,12.5,32,8,25.0,3,2,66.67,30,2,6.67,10,2,20.0,1,0,0.0,0,0,0,17,6,35.29,6,8,28,2,10,18,62,15,24.19,2,1,11,2,18.18,66,44,66.67,25,10,40.0,3,1,33.33,42,16,5,0,0,146,103,70.55,55,53,96.36,160,135,84.38,59,34,57.63,57,36,63.16,78,59,75.64,14,6,42.86,25,24,96.0,11,17.31,3.63,14.01,18.02,21.59,14.54,1,1
135,2019-03-17,4-3-3,2,3.02,15,6,40.0,575,487,84.7,63.25,90,9,29,52,80,28,37,15,210,108,51.43,5,1,20.0,44,10,22.73,3,1,33.33,28,3,10.71,10,4,40.0,1,0,0.0,1,1,100,34,8,23.53,7,19,49,7,16,31,70,26,37.14,1,1,7,2,28.57,67,47,70.15,37,23,62.16,3,1,33.33,35,11,7,1,0,185,140,75.68,91,86,94.51,220,197,89.55,52,32,61.54,99,79,79.8,108,97,89.81,15,4,26.67,21,18,85.71,3,17.96,4.87,9.04,14.7,20.89,6.75,0,-1
136,2019-03-10,4-3-3,4,3.37,22,5,22.73,601,522,86.86,66.25,105,14,39,52,92,39,39,14,249,122,49.0,9,0,0.0,43,14,32.56,3,0,0.0,27,8,29.63,7,3,42.86,1,0,0.0,0,0,0,23,8,34.78,7,22,44,5,12,35,73,23,31.51,2,2,3,2,66.67,70,46,65.71,48,23,47.92,2,0,0.0,34,21,4,2,0,185,145,78.38,94,88,93.62,238,216,90.76,54,33,61.11,66,53,80.3,121,100,82.64,17,6,35.29,29,28,96.55,7,18.21,4.77,8.99,17.98,20.34,7.56,1,1
137,2019-03-03,4-3-3,0,1.05,9,3,33.33,456,356,78.07,53.83,144,28,48,68,99,55,31,13,250,122,48.8,3,1,33.33,33,4,12.12,5,2,40.0,23,2,8.7,7,1,14.29,3,0,0.0,0,0,0,25,7,28.0,6,11,31,5,10,27,72,33,45.83,4,0,6,3,50.0,64,47,73.44,64,29,45.31,3,1,33.33,43,29,10,2,0,161,110,68.32,51,47,92.16,183,156,85.25,67,33,49.25,66,39,59.09,76,56,73.68,8,1,12.5,33,27,81.82,4,17.28,3.48,14.69,16.66,21.85,9.0,0,0
138,2019-02-27,4-3-3,5,1.77,20,10,50.0,623,538,86.36,61.21,114,15,31,68,90,30,38,22,170,90,52.94,8,3,37.5,36,12,33.33,8,2,25.0,22,6,27.27,6,1,16.67,4,3,75.0,0,0,0,20,8,40.0,8,15,46,7,15,32,69,24,34.78,1,0,6,3,50.0,55,38,69.09,15,11,73.33,2,1,50.0,41,8,5,0,0,191,157,82.2,94,87,92.55,240,215,89.58,45,31,68.89,82,67,81.71,109,89,81.65,8,2,25.0,22,20,90.91,8,19.01,6.42,7.22,17.37,19.98,10.21,1,1
139,2019-02-24,4-3-3,0,0.09,5,1,20.0,549,469,85.43,62.78,104,13,26,65,76,25,30,21,211,108,51.18,3,1,33.33,32,1,3.13,3,0,0.0,27,2,7.41,7,1,14.29,6,0,0.0,0,0,0,25,4,16.0,4,8,33,2,11,12,68,34,50.0,1,0,5,3,60.0,65,37,56.92,38,19,50.0,1,1,100.0,30,9,17,3,0,173,137,79.19,85,82,96.47,214,189,88.32,52,27,51.92,78,59,75.64,86,73,84.88,6,2,33.33,20,20,100.0,2,17.18,6.03,9.47,20.93,19.66,7.26,0,0
140,2019-02-09,4-3-3,3,2.13,20,9,45.0,689,620,89.99,65.02,95,23,12,60,84,33,35,16,211,116,54.98,6,4,66.67,42,12,28.57,7,4,57.14,22,4,18.18,8,3,37.5,1,1,100.0,0,0,0,16,6,37.5,4,29,47,6,8,38,54,20,37.04,1,0,11,2,18.18,76,57,75.0,33,19,57.58,3,3,100.0,46,22,14,2,0,185,152,82.16,107,103,96.26,297,281,94.61,47,30,63.83,96,80,83.33,107,96,89.72,10,6,60.0,21,21,100.0,5,18.78,6.69,6.82,17.25,18.65,6.03,1,1
141,2019-02-04,4-3-3,1,1.18,11,7,63.64,685,581,84.82,70.0,110,12,39,59,74,25,43,6,210,95,45.24,4,1,25.0,36,6,16.67,2,0,0.0,26,3,11.54,5,1,20.0,2,2,100.0,0,0,0,16,4,25.0,2,6,29,2,5,19,68,27,39.71,4,1,13,2,15.38,65,38,58.46,32,15,46.88,2,2,100.0,27,5,10,1,0,214,149,69.63,87,80,91.95,267,251,94.01,49,16,32.65,100,66,66.0,106,77,72.64,19,6,31.58,32,31,96.88,11,18.43,6.28,7.15,17.06,18.8,9.33,0,0
142,2019-01-30,4-2-3-1,1,0.55,10,3,30.0,797,712,89.34,70.54,121,19,28,74,86,33,31,22,232,107,46.12,3,0,0.0,41,3,7.32,7,3,42.86,19,3,15.79,7,3,42.86,2,0,0.0,0,0,0,21,7,33.33,7,18,41,1,15,27,74,19,25.68,4,1,4,3,75.0,81,57,70.37,32,13,40.63,1,0,0.0,44,6,13,1,0,237,198,83.54,122,120,98.36,319,294,92.16,52,28,53.85,125,106,84.8,139,121,87.05,13,5,38.46,30,27,90.0,3,19.18,7.18,6.52,17.01,19.45,5.34,1,0
143,2019-01-19,4-2-3-1,4,2.51,17,8,47.06,708,634,89.55,66.95,100,5,19,76,103,35,41,27,231,108,46.75,6,1,16.67,53,8,15.09,3,2,66.67,21,7,33.33,7,3,42.86,2,0,0.0,0,0,0,22,10,45.45,9,17,46,6,14,38,67,25,37.31,0,3,7,3,42.86,70,46,65.71,37,16,43.24,6,2,33.33,22,7,7,1,1,189,162,85.71,110,101,91.82,296,272,91.89,56,37,66.07,110,95,86.36,105,99,94.29,11,5,45.45,24,23,95.83,2,18.4,6.56,7.91,18.21,19.68,8.15,1,1
144,2019-01-12,4-2-3-1,1,1.32,7,3,42.86,721,629,87.24,66.83,111,19,30,62,76,23,36,17,174,84,48.28,2,1,50.0,26,3,11.54,6,2,33.33,29,1,3.45,7,0,0.0,2,0,0.0,1,1,100,17,8,47.06,8,18,35,1,11,25,60,29,48.33,0,0,6,0,0.0,32,19,59.38,47,21,44.68,2,1,50.0,18,13,5,0,0,207,155,74.88,107,103,96.26,297,276,92.93,58,29,50.0,94,63,67.02,119,104,87.39,4,1,25.0,17,16,94.12,4,18.1,7.67,8.04,15.7,19.57,14.5,0,-1
145,2019-01-03,4-3-3,1,1.17,6,4,66.67,565,447,79.12,47.18,132,30,53,49,90,40,36,14,190,91,47.89,1,0,0.0,28,3,10.71,1,0,0.0,22,3,13.64,1,1,100.0,2,1,50.0,0,0,0,16,8,50.0,6,6,16,0,7,13,62,26,41.94,1,2,9,4,44.44,71,45,63.38,32,7,21.88,3,1,33.33,42,16,7,2,0,160,95,59.38,93,85,91.4,234,201,85.9,69,36,52.17,78,44,56.41,102,61,59.8,9,3,33.33,29,25,86.21,8,19.19,5.04,12.21,14.25,20.45,28.71,0,1
146,2018-12-29,4-2-3-1,5,3.87,15,10,66.67,487,421,86.45,44.46,101,13,45,43,82,47,22,13,183,89,48.63,5,2,40.0,24,7,29.17,5,3,60.0,28,3,10.71,5,1,20.0,2,0,0.0,2,2,100,9,3,33.33,2,17,29,4,4,22,68,28,41.18,2,1,6,3,50.0,57,39,68.42,19,11,57.89,1,0,0.0,41,8,9,1,0,177,137,77.4,67,64,95.52,164,150,91.46,65,39,60.0,55,37,67.27,82,60,73.17,13,9,69.23,11,9,81.82,6,20.24,4.77,13.35,16.71,18.96,13.77,1,1
147,2018-12-26,4-2-3-1,4,2.83,14,6,42.86,718,621,86.49,69.42,105,9,22,74,79,25,27,27,180,75,41.67,3,1,33.33,49,9,18.37,3,0,0.0,27,3,11.11,10,3,30.0,4,0,0.0,1,1,100,22,9,40.91,6,21,48,3,11,37,56,16,28.57,1,0,6,2,33.33,44,30,68.18,38,14,36.84,4,1,25.0,37,9,7,0,0,221,172,77.83,113,108,95.58,272,248,91.18,66,38,57.58,98,71,72.45,125,112,89.6,16,7,43.75,26,26,100.0,7,18.97,6.41,9.19,15.95,20.99,4.31,1,1
148,2018-12-21,4-2-3-1,2,2.53,15,6,40.0,661,562,85.02,59.82,111,21,40,50,75,27,34,14,175,86,49.14,6,1,16.67,41,10,24.39,9,1,11.11,29,4,13.79,10,4,40.0,0,0,0.0,0,0,0,14,2,14.29,2,13,25,3,5,20,70,29,41.43,2,0,11,5,45.45,68,41,60.29,21,11,52.38,2,0,0.0,46,7,3,0,0,189,147,77.78,96,84,87.5,261,238,91.19,31,14,45.16,59,41,69.49,92,59,64.13,10,6,60.0,33,32,96.97,8,19.11,5.7,4.69,14.7,18.23,9.63,0,-1
149,2018-12-16,4-2-3-1,3,1.99,33,10,30.3,543,448,82.5,63.48,135,12,38,85,110,39,43,28,232,110,47.41,18,7,38.89,59,24,40.68,3,1,33.33,35,8,22.86,13,4,30.77,4,3,75.0,0,0,0,15,3,20.0,2,15,38,4,8,31,94,37,39.36,2,1,6,3,50.0,65,37,56.92,34,18,52.94,6,3,50.0,33,10,6,0,0,200,153,76.5,80,71,88.75,186,160,86.02,42,23,54.76,95,72,75.79,103,90,87.38,16,6,37.5,29,26,89.66,6,18.01,3.88,7.73,22.5,19.48,7.0,1,1
150,2018-12-08,4-2-3-1,4,1.54,9,4,44.44,603,524,86.9,56.7,114,22,40,52,82,32,32,18,204,111,54.41,3,1,33.33,38,7,18.42,2,0,0.0,25,1,4.0,6,1,16.67,1,0,0.0,0,0,0,13,6,46.15,6,9,30,6,8,18,66,33,50.0,2,0,9,2,22.22,66,45,68.18,29,14,48.28,3,0,0.0,55,22,11,1,0,167,123,73.65,87,84,96.55,241,224,92.95,58,34,58.62,74,56,75.68,94,74,78.72,10,2,20.0,22,22,100.0,7,19.34,6.15,9.62,16.39,18.85,6.33,0,-1
151,2018-12-05,4-4-2,3,3.9,17,11,64.71,647,561,86.71,73.5,107,23,35,49,81,47,24,10,186,94,50.54,5,4,80.0,34,10,29.41,4,2,50.0,30,5,16.67,9,3,33.33,2,1,50.0,0,0,0,16,4,25.0,4,15,27,1,9,26,61,24,39.34,3,1,8,4,50.0,36,20,55.56,56,35,62.5,1,0,0.0,26,9,3,0,0,197,155,78.68,101,93,92.08,256,235,91.8,54,22,40.74,69,43,62.32,92,70,76.09,17,11,64.71,32,27,84.38,5,16.82,5.58,8.35,14.49,19.81,12.0,0,-1
152,2018-12-02,4-2-3-1,1,3.19,16,4,25.0,530,425,80.19,60.0,112,11,42,59,83,26,38,19,198,96,48.48,7,2,28.57,35,9,25.71,9,3,33.33,22,4,18.18,8,2,25.0,3,0,0.0,0,0,0,18,6,33.33,6,14,36,4,10,24,61,25,40.98,1,0,8,3,37.5,54,35,64.81,30,12,40.0,1,1,100.0,36,8,12,3,0,183,117,63.93,75,67,89.33,213,191,89.67,67,31,46.27,64,37,57.81,86,58,67.44,9,4,44.44,27,24,88.89,5,17.15,5.2,12.64,16.05,21.31,9.64,1,1
153,2018-11-24,4-2-3-1,3,1.59,10,8,80.0,619,520,84.01,63.87,123,13,49,61,95,42,41,12,182,87,47.8,2,1,50.0,27,3,11.11,5,1,20.0,27,5,18.52,5,2,40.0,3,1,33.33,0,0,0,13,4,30.77,4,5,24,2,8,16,54,27,50.0,4,0,4,1,25.0,50,21,42.0,37,20,54.05,1,1,100.0,38,12,13,1,1,184,134,72.83,97,86,88.66,255,231,90.59,63,29,46.03,83,56,67.47,99,74,74.75,9,3,33.33,22,22,100.0,7,17.79,5.95,10.18,14.52,20.2,8.52,0,-1
154,2018-11-11,4-2-3-1,2,1.62,20,7,35.0,715,626,87.55,70.24,79,10,27,42,82,25,40,17,190,99,52.11,11,1,9.09,43,12,27.91,5,2,40.0,26,3,11.54,6,2,33.33,5,1,20.0,0,0,0,16,3,18.75,4,18,39,3,7,27,60,24,40.0,2,0,7,3,42.86,78,50,64.1,20,11,55.0,1,1,100.0,40,10,11,1,0,216,172,79.63,91,88,96.7,302,282,93.38,59,33,55.93,85,68,80.0,107,78,72.9,18,8,44.44,26,24,92.31,8,19.0,6.11,8.25,20.37,19.75,5.36,1,1
155,2018-11-03,4-3-3,1,1.48,13,4,30.77,337,279,82.79,40.19,100,26,32,42,66,28,21,17,207,95,45.89,3,0,0.0,26,9,34.62,5,0,0.0,30,4,13.33,8,3,37.5,1,1,100.0,0,0,0,13,4,30.77,4,9,25,2,9,18,66,22,33.33,1,1,12,4,33.33,58,40,68.97,26,13,50.0,5,3,60.0,47,14,7,1,0,115,87,75.65,53,48,90.57,124,104,83.87,49,25,51.02,37,25,67.57,64,44,68.75,5,2,40.0,28,21,75.0,8,16.17,2.98,14.54,15.83,20.66,20.11,0,0
156,2018-10-27,4-2-3-1,4,3.05,18,7,38.89,826,739,89.47,77.68,92,12,24,56,76,38,22,16,160,77,48.13,9,2,22.22,42,11,26.19,5,3,60.0,18,4,22.22,8,1,12.5,1,0,0.0,0,0,0,21,6,28.57,6,24,44,2,9,29,58,21,36.21,0,1,3,1,33.33,43,28,65.12,35,16,45.71,3,2,66.67,33,12,6,0,0,250,207,82.8,111,108,97.3,324,302,93.21,46,25,54.35,97,76,78.35,109,96,88.07,9,3,33.33,23,20,86.96,3,18.96,8.43,5.57,19.8,18.18,6.48,1,1
157,2018-10-20,4-3-3,1,0.82,12,2,16.67,567,475,83.77,50.03,131,27,39,65,79,40,29,10,180,74,41.11,7,0,0.0,40,9,22.5,8,2,25.0,20,1,5.0,4,0,0.0,0,0,0.0,0,0,0,15,2,13.33,2,17,29,3,7,19,66,21,31.82,2,0,11,1,9.09,36,25,69.44,45,17,37.78,3,2,66.67,48,25,6,2,0,202,154,76.24,113,104,92.04,179,157,87.71,60,35,58.33,75,53,70.67,114,93,81.58,10,3,30.0,33,30,90.91,7,19.34,4.69,10.58,19.52,19.38,19.75,0,-1
158,2018-10-07,4-3-3,0,0.54,7,2,28.57,510,432,84.71,50.62,105,16,42,47,79,31,30,18,193,84,43.52,2,0,0.0,30,5,16.67,3,1,33.33,22,2,9.09,2,0,0.0,2,1,50.0,0,0,0,15,4,26.67,5,8,27,2,11,15,66,26,39.39,2,0,6,2,33.33,66,42,63.64,33,9,27.27,4,2,50.0,45,18,10,1,0,151,103,68.21,75,70,93.33,223,208,93.27,58,31,53.45,62,38,61.29,92,65,70.65,5,1,20.0,18,15,83.33,6,16.94,5.0,11.37,18.72,20.76,13.11,1,0
159,2018-09-29,4-3-3,1,1.86,14,6,42.86,620,536,86.45,54.81,110,18,32,60,96,23,52,21,193,98,50.78,8,3,37.5,39,9,23.08,5,2,40.0,16,2,12.5,4,1,25.0,3,0,0.0,0,0,0,20,7,35.0,7,9,28,2,14,15,64,27,42.19,2,1,7,4,57.14,62,39,62.9,31,12,38.71,4,2,50.0,57,10,9,2,0,176,130,73.86,85,83,97.65,266,242,90.98,62,32,51.61,88,63,71.59,96,79,82.29,9,4,44.44,23,21,91.3,3,18.03,5.85,10.0,18.97,20.39,9.62,0,0
160,2018-09-22,4-2-3-1,3,2.7,13,4,30.77,739,641,86.74,58.82,118,13,32,73,88,40,31,17,186,87,46.77,3,1,33.33,33,8,24.24,1,0,0.0,24,4,16.67,5,3,60.0,2,1,50.0,0,0,0,19,4,21.05,3,15,34,3,7,27,80,27,33.75,4,0,6,1,16.67,56,37,66.07,24,7,29.17,3,3,100.0,45,10,7,0,0,223,169,75.78,107,101,94.39,313,293,93.61,45,18,40.0,105,83,79.05,126,105,83.33,11,6,54.55,19,17,89.47,9,19.48,7.46,6.09,15.15,20.24,11.54,1,1
161,2018-09-15,4-3-3,2,3.28,17,10,58.82,326,258,79.14,39.14,100,16,43,41,81,34,34,13,223,114,51.12,3,2,66.67,26,10,38.46,7,4,57.14,27,2,7.41,4,2,50.0,2,0,0.0,0,0,0,7,2,28.57,1,12,22,7,4,29,77,37,48.05,2,1,10,3,30.0,75,52,69.33,31,11,35.48,6,3,50.0,56,14,16,0,0,126,94,74.6,50,44,88.0,104,88,84.62,50,32,64.0,46,30,65.22,74,60,81.08,14,6,42.86,21,17,80.95,5,15.87,2.96,15.34,15.53,21.12,13.44,0,-1
162,2018-09-01,4-3-3,2,1.15,10,4,40.0,457,377,82.49,50.19,124,23,56,45,80,36,35,9,256,105,41.02,3,1,33.33,28,7,25.0,5,0,0.0,20,3,15.0,4,2,50.0,1,1,100.0,0,0,0,3,0,0.0,0,8,12,0,1,13,92,23,25.0,2,1,12,5,41.67,88,49,55.68,41,16,39.02,4,3,75.0,51,20,12,2,0,165,116,70.3,76,71,93.42,157,142,90.45,52,32,61.54,46,33,71.74,89,60,67.42,13,6,46.15,31,27,87.1,4,16.8,3.84,11.38,17.67,18.91,14.26,0,-1
163,2018-08-25,4-3-3,1,1.63,21,8,38.1,738,653,88.48,67.63,111,10,18,83,96,36,33,27,254,106,41.73,8,0,0.0,42,13,30.95,7,2,28.57,30,5,16.67,8,2,25.0,2,0,0.0,0,0,0,21,9,42.86,9,14,36,6,12,27,92,31,33.7,1,0,6,2,33.33,58,38,65.52,52,15,28.85,2,1,50.0,38,14,8,1,0,214,176,82.24,99,96,96.97,289,264,91.35,45,25,55.56,115,96,83.48,131,122,93.13,14,4,28.57,21,19,90.48,6,19.35,6.53,6.1,18.42,19.15,7.71,1,1
164,2018-08-20,4-3-3,2,2.78,18,6,33.33,618,558,90.29,61.15,99,17,24,58,84,32,39,13,255,116,45.49,8,1,12.5,37,10,27.03,11,4,36.36,19,2,10.53,7,2,28.57,2,0,0.0,1,1,100,18,7,38.89,6,17,33,1,10,28,71,26,36.62,2,0,8,2,25.0,89,50,56.18,53,20,37.74,2,2,100.0,44,13,13,1,0,183,150,81.97,91,88,96.7,282,264,93.62,45,35,77.78,89,75,84.27,81,72,88.89,12,7,58.33,13,12,92.31,4,18.65,6.51,7.28,17.87,19.77,7.33,0,-1
165,2018-08-12,4-3-3,4,3.31,16,8,50.0,670,605,90.3,61.21,89,11,23,55,76,31,30,15,181,84,46.41,5,1,20.0,43,7,16.28,2,0,0.0,20,7,35.0,5,3,60.0,3,1,33.33,0,0,0,24,10,41.67,9,13,40,5,9,29,60,21,35.0,6,0,5,2,40.0,70,43,61.43,20,9,45.0,2,2,100.0,39,6,14,1,0,222,186,83.78,104,98,94.23,222,205,92.34,43,28,65.12,84,71,84.52,99,88,88.89,20,9,45.0,12,12,100.0,4,19.54,7.2,6.42,14.19,17.95,6.97,1,1
