,Unnamed: 0,Date,Scheme,Goals,xG,Shots,Shots on Target,Shot Accuracy,Passes,Passes on Target,Pass Accuracy,"Possession, %",Losses,Low Losses,Medium Losses,High Losses,Recoveries,Low Recoveries,Medium Recoveries,High Recoveries,Duels,Duels won,Duel win %,Shots from outside,Shots from outside on target,Shots from outside accuracy,Positional attacks,Positional attacks with shots,Positional attacks with shots %,Counterattacks,Counterattacks with shots,Counterattacks with shots %,Set pieces,Set pieces with shots,Set pieces with shots %,Corners,Corners with shots,Corners with shots %,Free kicks,Free kicks with shots,Free kicks with shots %,Penalties,Penalties converted,Penalties converted %,Crosses,Crosses accurate,Crosses accurate %,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),Penalty area entries runs,Penalty area entries crosses,Touches in penalty area,Offensive duels,Offensive duels won,Offensive duels won %,Offsides,Conceded goals,Shots against,Shots against on target,Shots against on target %,Defensive duels,Defensive duels won,Defensive duels won %,Aerial duels,Aerial duels won,Aerial duels won %,Sliding tackles,Sliding tackles successful,Sliding tackles successful %,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes accurate %,Back passes,Back passes accurate,Back passes accurate %,Lateral passes,Lateral passes accurate,Lateral passes accurate %,Long passes,Long passes accurate,Long passes accurate %,Passes to final third,Passes to final third accurate,Passes to final third accurate %,Progressive passes,Progressive passes accurate,Progressive passes accurate %,Smart passes,Smart passes accurate,Smart passes accurate %,Throw ins,Throw ins accurate,Throw ins accurate %,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Home,Win
129,129,2019-05-12,4-4-2,1,0.98,10,3,30.0,422,339,80.33,55.57,139,22,39,78,104,47,38,19,226,123,54.42,6,2,33.33,39,6,15.38,5,2,40.0,18,2,11.11,4,0,0.0,1,0,0.0,0,0,0,13,4,30.77,4,14,28,6,8,18,75,36,48.0,1,1,10,3,30.0,50,32,64.0,62,36,58.06,1,1,100.0,50,22,8,0,0,163,112,68.71,68,66,97.06,131,112,85.5,50,29,58.0,94,66,70.21,91,80,87.91,11,2,18.18,30,28,93.33,7,15.73,3.87,11.85,20.88,21.99,7.76,1,0
130,130,2019-05-04,4-4-2,0,0.72,10,1,10.0,381,307,80.58,46.83,111,18,35,58,85,27,40,18,250,111,44.4,4,0,0.0,40,8,20.0,1,0,0.0,17,2,11.76,7,2,28.57,1,0,0.0,0,0,0,19,3,15.79,4,11,29,3,11,20,55,19,34.55,1,3,17,8,47.06,109,61,55.96,44,13,29.55,8,2,25.0,39,11,11,1,0,131,96,73.28,54,50,92.59,126,103,81.75,38,21,55.26,62,44,70.97,76,56,73.68,14,6,42.86,24,20,83.33,7,15.78,3.59,9.97,20.56,19.1,8.44,0,-1
131,131,2019-04-27,4-3-3,3,3.34,21,7,33.33,346,265,76.59,46.46,124,20,31,73,99,21,52,26,241,129,53.53,9,2,22.22,48,13,27.08,1,0,0.0,24,7,29.17,9,4,44.44,2,1,50.0,0,0,0,23,5,21.74,5,10,36,5,15,31,75,29,38.67,0,3,10,5,50.0,79,56,70.89,35,22,62.86,5,3,60.0,45,17,8,2,0,128,84,65.63,59,56,94.92,100,80,80.0,45,18,40.0,73,47,64.38,60,49,81.67,7,3,42.86,20,19,95.0,7,16.12,3.12,13.01,18.77,21.16,6.72,1,0
132,132,2019-04-23,5-4-1,1,1.42,8,4,50.0,347,259,74.64,40.56,129,34,34,61,103,57,31,15,196,99,50.51,1,1,100.0,28,7,25.0,3,0,0.0,19,0,0.0,4,0,0.0,2,0,0.0,0,0,0,10,4,40.0,4,4,16,5,4,15,62,24,38.71,5,1,14,4,28.57,77,49,63.64,25,12,48.0,4,0,0.0,57,29,13,2,0,146,85,58.22,53,48,90.57,99,83,83.84,54,26,48.15,57,32,56.14,76,52,68.42,4,0,0.0,18,14,77.78,4,15.87,3.1,15.56,13.74,21.79,11.61,0,0
133,133,2019-04-20,5-4-1,1,1.02,14,4,28.57,393,317,80.66,55.83,133,22,46,65,85,27,44,14,235,101,42.98,7,2,28.57,32,5,15.63,3,2,66.67,19,6,31.58,11,5,45.45,1,0,0.0,0,0,0,16,6,37.5,5,12,24,2,10,18,76,24,31.58,2,3,13,8,61.54,71,46,64.79,56,21,37.5,2,1,50.0,51,16,11,2,0,140,99,70.71,53,47,88.68,129,115,89.15,40,24,60.0,58,39,67.24,85,65,76.47,4,3,75.0,22,19,86.36,6,15.61,4.23,10.18,19.97,19.53,5.32,0,-1
134,134,2019-04-13,5-4-1,3,2.75,12,6,50.0,259,196,75.68,35.03,109,26,39,44,88,35,35,18,227,93,40.97,2,1,50.0,28,8,28.57,1,1,100.0,18,3,16.67,4,3,75.0,5,1,20.0,0,0,0,5,2,40.0,2,5,10,2,1,15,64,14,21.88,0,1,15,2,13.33,73,45,61.64,53,17,32.08,5,2,40.0,60,37,13,1,0,105,71,67.62,39,36,92.31,67,51,76.12,43,21,48.84,37,21,56.76,56,44,78.57,6,3,50.0,19,13,68.42,7,13.78,2.25,16.6,13.22,21.14,14.73,1,1
135,135,2019-04-05,3-4-2-1,1,0.46,8,1,12.5,247,186,75.3,34.65,115,32,40,43,89,46,36,7,198,92,46.46,5,0,0.0,22,4,18.18,5,0,0.0,24,4,16.67,7,3,42.86,2,1,50.0,0,0,0,14,7,50.0,5,4,20,2,7,11,49,13,26.53,3,3,15,5,33.33,64,41,64.06,43,24,55.81,5,3,60.0,50,32,7,2,0,112,76,67.86,29,28,96.55,70,55,78.57,54,27,50.0,40,24,60.0,68,48,70.59,5,2,40.0,18,13,72.22,9,14.78,2.42,21.86,21.75,21.12,13.68,1,-1
136,136,2019-03-30,4-4-2,1,0.88,7,2,28.57,327,239,73.09,41.13,125,25,37,63,91,30,45,16,287,118,41.11,1,0,0.0,26,3,11.54,5,2,40.0,25,2,8.0,5,1,20.0,0,0,0.0,0,0,0,13,4,30.77,3,11,25,6,5,15,63,18,28.57,0,0,15,2,13.33,91,54,59.34,63,19,30.16,3,1,33.33,57,20,10,2,0,141,94,66.67,41,32,78.05,107,87,81.31,43,17,39.53,60,32,53.33,63,45,71.43,8,3,37.5,23,21,91.3,10,15.88,3.0,13.15,16.69,19.77,9.43,0,1
137,137,2019-03-09,3-4-2-1,2,1.57,12,4,33.33,277,206,74.37,39.51,101,31,30,40,67,36,22,9,196,92,46.94,5,3,60.0,30,8,26.67,5,3,60.0,18,0,0.0,1,0,0.0,4,0,0.0,0,0,0,15,5,33.33,4,5,13,2,7,12,59,21,35.59,2,1,15,5,33.33,65,34,52.31,32,15,46.88,3,0,0.0,72,52,15,4,0,95,57,60.0,55,47,85.45,74,57,77.03,48,22,45.83,48,25,52.08,54,33,61.11,4,4,100.0,20,16,80.0,11,13.91,2.56,17.33,16.8,20.5,9.03,1,1
138,138,2019-03-02,3-5-2,2,0.7,9,3,33.33,260,204,78.46,39.65,108,23,26,59,78,41,24,13,259,109,42.08,5,3,60.0,28,4,14.29,1,1,100.0,21,3,14.29,7,4,57.14,2,0,0.0,0,0,0,12,3,25.0,3,8,17,2,7,13,68,23,33.82,0,3,13,7,53.85,82,49,59.76,55,13,23.64,4,3,75.0,60,35,10,1,0,103,70,67.96,32,27,84.38,83,72,86.75,38,22,57.89,48,27,56.25,54,42,77.78,10,4,40.0,22,20,90.91,8,14.72,2.41,14.62,20.63,20.63,12.33,0,-1
139,139,2019-02-27,3-5-2,2,1.94,14,4,28.57,375,316,84.27,44.26,114,15,37,62,103,37,46,20,268,118,44.03,7,3,42.86,32,7,21.88,2,1,50.0,28,5,17.86,7,1,14.29,4,2,50.0,0,0,0,10,4,40.0,4,7,20,3,6,17,71,19,26.76,2,0,12,3,25.0,77,46,59.74,65,29,44.62,2,1,50.0,51,15,15,0,0,143,111,77.62,53,53,100.0,119,105,88.24,52,33,63.46,68,51,75.0,79,67,84.81,6,2,33.33,14,14,100.0,7,16.09,3.5,13.87,17.69,20.2,10.78,1,1
140,140,2019-02-24,3-5-2,0,0.98,9,4,44.44,340,254,74.71,40.42,106,17,35,54,72,19,38,15,203,94,46.31,4,1,25.0,37,5,13.51,0,0,0.0,19,4,21.05,4,2,50.0,2,1,50.0,0,0,0,19,4,21.05,4,4,23,4,10,14,45,15,33.33,1,2,13,5,38.46,78,47,60.26,28,13,46.43,6,3,50.0,64,25,14,0,0,120,72,60.0,58,57,98.28,104,83,79.81,44,21,47.73,65,40,61.54,68,47,69.12,6,2,33.33,31,28,90.32,8,16.45,3.04,12.94,16.55,19.51,8.39,0,-1
141,141,2019-02-09,3-5-2,1,2.1,13,7,53.85,524,441,84.16,65.95,124,23,24,77,91,41,31,19,269,120,44.61,4,3,75.0,37,7,18.92,1,1,100.0,28,4,14.29,8,2,25.0,4,1,25.0,0,0,0,18,7,38.89,7,8,29,5,7,22,89,39,43.82,0,2,5,3,60.0,65,37,56.92,64,23,35.94,3,2,66.67,25,19,15,3,0,186,149,80.11,84,73,86.9,146,125,85.62,47,23,48.94,78,56,71.79,103,85,82.52,9,3,33.33,19,18,94.74,5,16.58,4.85,8.97,16.72,18.5,8.44,1,-1
142,142,2019-02-02,3-5-2,1,1.24,11,4,36.36,377,287,76.13,47.6,136,31,61,44,104,57,41,6,244,117,47.95,4,1,25.0,26,6,23.08,10,4,40.0,23,1,4.35,2,0,0.0,2,0,0.0,0,0,0,8,2,25.0,2,11,20,3,5,14,58,23,39.66,0,1,13,6,46.15,71,42,59.15,79,37,46.84,2,1,50.0,74,20,9,1,0,160,106,66.25,43,37,86.05,104,88,84.62,76,42,55.26,58,40,68.97,93,67,72.04,5,1,20.0,16,14,87.5,11,15.13,3.19,20.16,19.2,20.42,9.0,0,0
143,143,2019-01-30,3-5-2,1,1.1,12,4,33.33,511,424,82.97,56.15,122,19,34,69,88,28,42,18,236,118,50.0,6,2,33.33,45,8,17.78,1,1,100.0,19,3,15.79,3,0,0.0,3,2,66.67,0,0,0,18,6,33.33,3,3,19,1,10,10,55,13,23.64,2,1,13,3,23.08,95,58,61.05,46,25,54.35,7,5,71.43,51,27,11,2,0,158,115,72.78,64,58,90.63,222,199,89.64,47,27,57.45,75,48,64.0,79,64,81.01,5,1,20.0,25,24,96.0,9,17.33,5.01,9.2,18.25,20.59,6.47,1,0
144,144,2019-01-19,3-5-2,2,1.99,10,4,40.0,303,226,74.59,44.78,123,30,45,48,104,54,38,12,301,146,48.5,2,2,100.0,25,5,20.0,9,2,22.22,23,4,17.39,7,2,28.57,2,1,50.0,0,0,0,13,3,23.08,3,8,23,3,6,13,85,25,29.41,3,1,7,2,28.57,88,56,63.64,73,36,49.32,2,1,50.0,47,29,12,2,0,139,90,64.75,41,38,92.68,72,58,80.56,46,29,63.04,48,36,75.0,76,48,63.16,10,4,40.0,22,15,68.18,5,15.21,2.53,15.18,15.07,20.85,9.19,1,1
145,145,2019-01-12,3-5-2,2,1.55,8,3,37.5,197,135,68.53,27.89,119,50,41,28,82,41,35,6,215,89,41.4,1,0,0.0,8,1,12.5,3,1,33.33,22,4,18.18,3,3,100.0,1,0,0.0,1,1,100,4,1,25.0,1,1,8,2,2,9,38,14,36.84,4,1,24,7,29.17,66,34,51.52,54,28,51.85,3,2,66.67,83,54,9,2,1,90,50,55.56,33,28,84.85,50,40,80.0,40,17,42.5,32,17,53.13,45,27,60.0,3,1,33.33,22,15,68.18,13,15.04,1.66,20.3,13.27,20.09,11.7,0,1
146,146,2019-01-02,5-4-1,0,0.17,6,2,33.33,285,202,70.88,33.39,126,38,37,51,88,39,35,14,230,113,49.13,5,2,40.0,26,4,15.38,5,0,0.0,19,1,5.26,2,0,0.0,3,0,0.0,0,0,0,10,2,20.0,3,2,15,0,7,4,52,14,26.92,3,0,15,5,33.33,109,70,64.22,32,17,53.13,7,7,100.0,87,42,11,2,0,104,60,57.69,35,29,82.86,85,65,76.47,41,20,48.78,47,29,61.7,56,32,57.14,4,1,25.0,18,14,77.78,7,15.01,2.57,14.39,24.83,19.07,10.5,0,0
147,147,2018-12-30,4-3-3,1,0.56,5,4,80.0,207,154,74.4,27.6,90,27,30,33,71,44,16,11,189,93,49.21,2,2,100.0,12,1,8.33,6,1,16.67,19,3,15.79,3,2,66.67,4,1,25.0,0,0,0,4,1,25.0,2,4,9,1,2,6,43,13,30.23,0,3,12,7,58.33,75,49,65.33,36,14,38.89,13,10,76.92,50,40,11,2,1,85,54,63.53,28,24,85.71,69,55,79.71,38,21,55.26,32,17,53.13,49,29,59.18,0,0,0.0,12,10,83.33,7,14.12,2.23,18.36,17.34,22.07,25.28,1,-1
148,148,2018-12-27,3-4-2-1,1,2.63,11,5,45.45,396,320,80.81,45.67,123,28,34,61,96,47,32,17,280,122,43.57,4,2,50.0,33,10,30.3,4,0,0.0,16,1,6.25,4,1,25.0,0,0,0.0,0,0,0,14,7,50.0,7,8,21,1,10,16,74,24,32.43,4,2,16,5,31.25,110,65,59.09,37,14,37.84,8,4,50.0,65,34,10,2,0,152,116,76.32,47,39,82.98,130,113,86.92,32,16,50.0,63,38,60.32,81,60,74.07,14,8,57.14,23,20,86.96,9,17.33,3.36,8.08,16.54,18.41,9.45,1,-1
149,149,2018-12-22,3-4-3,3,1.66,12,6,50.0,331,232,70.09,38.41,143,25,69,49,91,37,46,8,219,98,44.75,8,3,37.5,17,6,35.29,8,3,37.5,25,2,8.0,2,0,0.0,2,0,0.0,1,1,100,6,2,33.33,1,7,12,2,3,11,57,24,42.11,1,1,14,4,28.57,51,28,54.9,60,19,31.67,4,2,50.0,65,16,9,3,0,156,90,57.69,40,35,87.5,75,61,81.33,68,31,45.59,55,30,54.55,73,44,60.27,8,2,25.0,27,14,51.85,7,17.64,2.78,20.54,21.4,19.01,11.94,0,1
150,150,2018-12-16,5-4-1,3,0.88,12,7,58.33,312,247,79.17,36.3,101,19,25,57,73,38,24,11,198,93,46.97,7,3,42.86,33,6,18.18,2,2,100.0,19,3,15.79,4,2,50.0,3,1,33.33,0,0,0,11,4,36.36,4,3,14,1,7,9,61,22,36.07,1,2,11,4,36.36,75,46,61.33,24,8,33.33,10,6,60.0,52,25,12,3,0,110,70,63.64,51,47,92.16,107,96,89.72,32,14,43.75,56,36,64.29,65,49,75.38,3,2,66.67,23,20,86.96,7,16.21,2.81,10.26,18.77,20.38,12.22,1,1
151,151,2018-12-08,4-3-1-2,0,1.46,12,1,8.33,444,356,80.18,61.4,120,15,47,58,81,38,37,6,256,110,42.97,7,0,0.0,32,4,12.5,0,0,0.0,29,6,20.69,7,2,28.57,4,3,75.0,0,0,0,11,3,27.27,3,3,24,3,6,13,63,20,31.75,0,1,11,4,36.36,71,48,67.61,61,23,37.7,11,6,54.55,41,14,10,2,0,164,121,73.78,67,61,91.04,141,120,85.11,45,28,62.22,62,48,77.42,83,63,75.9,7,2,28.57,31,25,80.65,12,17.81,3.7,10.14,19.95,18.19,7.29,0,-1
152,152,2018-12-05,4-4-2,1,2.0,15,5,33.33,485,391,80.62,50.23,111,15,24,72,76,24,32,20,169,84,49.7,5,2,40.0,39,10,25.64,2,0,0.0,20,5,25.0,6,4,66.67,2,0,0.0,0,0,0,24,8,33.33,8,5,34,3,16,30,51,22,43.14,2,3,12,9,75.0,47,32,68.09,28,6,21.43,3,2,66.67,38,9,5,0,0,142,95,66.9,77,70,90.91,186,166,89.25,43,19,44.19,77,47,61.04,70,49,70.0,3,2,66.67,21,18,85.71,4,17.58,4.66,8.87,18.37,19.61,16.09,0,-1
153,153,2018-12-01,3-4-2-1,2,0.73,17,7,41.18,343,285,83.09,41.39,93,13,34,46,79,29,34,16,237,112,47.26,10,4,40.0,26,6,23.08,4,3,75.0,24,4,16.67,3,1,33.33,5,0,0.0,0,0,0,13,6,46.15,4,8,23,6,4,19,74,37,50.0,0,2,11,5,45.45,81,47,58.02,37,10,27.03,4,1,25.0,38,21,12,4,0,114,78,68.42,35,32,91.43,110,102,92.73,40,18,45.0,46,32,69.57,62,46,74.19,3,1,33.33,11,10,90.91,9,16.72,3.81,11.66,24.08,19.2,14.33,1,0
154,154,2018-11-24,4-2-3-1,2,1.74,16,8,50.0,602,500,83.06,61.27,128,16,36,76,98,41,36,21,210,88,41.9,9,4,44.44,42,13,30.95,1,0,0.0,23,3,13.04,5,1,20.0,4,2,50.0,0,0,0,26,5,19.23,5,11,38,5,14,22,63,27,42.86,1,3,10,5,50.0,56,34,60.71,38,12,31.58,4,2,50.0,35,12,5,3,0,201,143,71.14,78,77,98.72,254,226,88.98,71,36,50.7,102,72,70.59,99,85,85.86,12,3,25.0,31,29,93.55,4,17.97,5.19,11.79,22.46,21.14,10.76,0,-1
155,155,2018-11-10,4-2-3-1,1,1.14,14,4,28.57,285,216,75.79,50.02,98,23,27,48,103,49,37,17,210,108,51.43,7,1,14.29,17,4,23.53,1,1,100.0,27,9,33.33,7,3,42.86,4,2,50.0,0,0,0,9,4,44.44,4,6,11,1,6,14,45,20,44.44,3,1,11,6,54.55,71,43,60.56,54,27,50.0,8,3,37.5,51,20,12,3,0,107,66,61.68,42,41,97.62,100,81,81.0,43,18,41.86,53,27,50.94,61,42,68.85,3,1,33.33,21,16,76.19,4,13.19,2.79,15.09,19.69,21.56,7.03,1,0
156,156,2018-11-04,4-3-2-1,1,2.01,11,5,45.45,333,271,81.38,34.21,83,19,31,33,60,30,17,13,178,82,46.07,4,1,25.0,25,3,12.0,2,2,100.0,25,6,24.0,4,1,25.0,5,2,40.0,1,1,100,12,5,41.67,4,9,17,2,6,16,50,18,36.0,1,6,18,8,44.44,77,44,57.14,28,8,28.57,3,2,66.67,51,8,9,1,0,120,89,74.17,63,57,90.48,98,81,82.65,48,26,54.17,51,38,74.51,71,49,69.01,3,3,100.0,18,16,88.89,9,17.27,3.43,14.41,17.87,20.56,21.85,0,-1
157,157,2018-10-27,4-4-2,0,1.73,21,4,19.05,399,312,78.2,50.08,127,21,34,72,97,39,42,16,199,107,53.77,8,1,12.5,46,16,34.78,4,2,50.0,26,3,11.54,7,1,14.29,3,0,0.0,0,0,0,22,10,45.45,10,9,31,1,17,25,64,27,42.19,1,0,6,0,0.0,52,38,73.08,47,25,53.19,3,2,66.67,45,20,9,0,0,134,97,72.39,48,36,75.0,153,129,84.31,44,21,47.73,60,43,71.67,85,62,72.94,6,2,33.33,23,19,82.61,6,16.66,3.17,11.03,18.59,19.65,8.66,1,0
158,158,2018-10-20,4-4-2,0,0.51,8,4,50.0,320,237,74.06,36.33,118,25,37,56,90,42,34,14,217,115,53.0,5,2,40.0,27,6,22.22,2,1,50.0,21,0,0.0,4,1,25.0,3,0,0.0,0,0,0,15,2,13.33,2,7,27,1,9,6,46,22,47.83,4,0,9,2,22.22,77,52,67.53,63,28,44.44,5,3,60.0,47,28,14,2,0,119,75,63.03,48,46,95.83,115,90,78.26,55,23,41.82,68,39,57.35,71,51,71.83,7,3,42.86,16,12,75.0,11,17.35,3.14,17.19,24.25,22.97,10.81,0,0
159,159,2018-10-07,3-4-3,0,1.41,13,6,46.15,349,281,80.52,40.86,108,33,32,43,68,36,21,11,201,104,51.74,7,6,85.71,18,9,50.0,3,1,33.33,17,2,11.76,4,2,50.0,2,0,0.0,0,0,0,11,6,54.55,6,4,16,2,8,10,56,31,55.36,0,3,19,5,26.32,85,49,57.65,34,11,32.35,6,3,50.0,62,26,13,6,0,132,89,67.42,60,51,85.0,112,102,91.07,55,26,47.27,53,27,50.94,73,55,75.34,1,1,100.0,22,19,86.36,4,15.06,3.32,15.76,19.6,22.27,13.42,1,-1
160,160,2018-09-29,4-4-2,0,0.94,15,6,40.0,432,361,83.56,53.42,98,13,37,48,80,29,37,14,202,101,50.0,9,3,33.33,21,11,52.38,1,1,100.0,21,2,9.52,6,1,16.67,2,0,0.0,0,0,0,16,5,31.25,5,8,21,0,9,22,59,28,47.46,2,2,13,6,46.15,69,45,65.22,39,16,41.03,5,3,60.0,34,21,7,1,0,134,97,72.39,60,54,90.0,183,163,89.07,26,12,46.15,46,30,65.22,60,46,76.67,9,2,22.22,10,10,100.0,7,15.87,4.24,6.02,20.48,18.58,15.53,0,-1
161,161,2018-09-22,4-1-4-1,0,0.31,6,1,16.67,476,397,83.4,41.18,113,28,34,51,81,52,16,13,186,95,51.08,2,0,0.0,29,4,13.79,0,0,0.0,19,2,10.53,4,2,50.0,0,0,0.0,0,0,0,13,2,15.38,2,6,21,0,8,10,56,19,33.93,1,3,13,5,38.46,80,53,66.25,24,15,62.5,5,2,40.0,72,24,9,2,0,157,113,71.97,73,66,90.41,167,151,90.42,60,40,66.67,91,69,75.82,94,74,78.72,7,5,71.43,13,12,92.31,5,17.92,4.91,12.61,17.05,21.3,22.67,0,-1
162,162,2018-09-17,4-4-2,2,2.42,13,5,38.46,446,374,83.86,52.62,107,14,39,54,95,35,39,21,239,117,48.95,6,2,33.33,30,9,30.0,2,0,0.0,22,2,9.09,1,1,100.0,3,0,0.0,1,1,100,11,3,27.27,3,7,26,4,7,16,67,31,46.27,2,2,10,4,40.0,76,50,65.79,50,22,44.0,5,3,60.0,52,19,10,2,0,141,99,70.21,68,64,94.12,139,124,89.21,54,30,55.56,54,30,55.56,64,47,73.44,10,5,50.0,20,20,100.0,6,17.31,4.46,12.11,19.38,18.7,6.95,1,0
163,163,2018-09-01,4-4-2,2,3.08,18,7,38.89,414,345,83.33,52.53,108,26,33,49,87,50,22,15,267,131,49.06,9,3,33.33,37,11,29.73,1,1,100.0,21,3,14.29,4,1,25.0,1,0,0.0,1,0,0,22,12,54.55,11,4,25,0,13,21,68,30,44.12,1,0,18,6,33.33,79,53,67.09,64,22,34.38,2,1,50.0,47,28,12,1,0,128,91,71.09,62,58,93.55,140,128,91.43,53,30,56.6,67,58,86.57,90,67,74.44,4,2,50.0,23,21,91.3,10,14.99,3.73,12.8,19.01,20.81,11.54,0,1
164,164,2018-08-25,4-4-2,1,0.62,11,5,45.45,417,358,85.85,55.42,97,17,26,54,78,29,31,18,239,115,48.12,6,2,33.33,32,4,12.5,1,0,0.0,30,6,20.0,10,4,40.0,2,0,0.0,0,0,0,21,7,33.33,6,7,22,1,13,10,75,26,34.67,1,2,7,5,71.43,62,46,74.19,54,26,48.15,10,4,40.0,31,12,12,2,1,121,91,75.21,59,56,94.92,147,134,91.16,43,29,67.44,61,49,80.33,72,60,83.33,7,4,57.14,18,16,88.89,10,15.04,4.48,10.31,22.12,19.58,9.62,1,-1
165,165,2018-08-18,4-4-2,1,2.59,14,4,28.57,279,203,72.76,42.06,103,24,46,33,78,36,37,5,258,113,43.8,6,2,33.33,27,8,29.63,2,0,0.0,20,5,25.0,5,3,60.0,2,1,50.0,0,0,0,15,5,33.33,4,6,17,1,7,16,65,18,27.69,2,2,13,8,61.54,70,37,52.86,58,30,51.72,0,0,0.0,48,13,21,5,0,120,68,56.67,31,29,93.55,85,73,85.88,55,24,43.64,43,20,46.51,68,42,61.76,5,2,40.0,28,22,78.57,8,15.51,2.47,19.71,15.65,21.91,8.19,0,-1
166,166,2018-08-12,3-4-3,0,1.32,17,3,17.65,353,283,80.17,47.66,121,27,42,52,76,40,25,11,215,102,47.44,8,0,0.0,30,11,36.67,3,1,33.33,25,5,20.0,8,4,50.0,0,0,0.0,0,0,0,17,8,47.06,7,4,26,3,12,18,56,20,35.71,2,0,14,5,35.71,51,36,70.59,55,25,45.45,8,6,75.0,46,21,10,0,0,140,96,68.57,42,40,95.24,120,100,83.33,40,23,57.5,60,46,76.67,83,60,72.29,6,1,16.67,23,20,86.96,6,15.82,3.12,11.33,19.33,19.55,13.11,1,0
