,Date,Scheme,Goals,xG,Shots,Shots on Target,Shot Accuracy,Passes,Passes on Target,Pass Accuracy,"Possession, %",Losses,Low Losses,Medium Losses,High Losses,Recoveries,Low Recoveries,Medium Recoveries,High Recoveries,Duels,Duels won,Duel win %,Shots from outside,Shots from outside on target,Shots from outside accuracy,Positional attacks,Positional attacks with shots,Positional attacks with shots %,Counterattacks,Counterattacks with shots,Counterattacks with shots %,Set pieces,Set pieces with shots,Set pieces with shots %,Corners,Corners with shots,Corners with shots %,Free kicks,Free kicks with shots,Free kicks with shots %,Penalties,Penalties converted,Penalties converted %,Crosses,Crosses accurate,Crosses accurate %,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),Penalty area entries runs,Penalty area entries crosses,Touches in penalty area,Offensive duels,Offensive duels won,Offensive duels won %,Offsides,Conceded goals,Shots against,Shots against on target,Shots against on target %,Defensive duels,Defensive duels won,Defensive duels won %,Aerial duels,Aerial duels won,Aerial duels won %,Sliding tackles,Sliding tackles successful,Sliding tackles successful %,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes accurate %,Back passes,Back passes accurate,Back passes accurate %,Lateral passes,Lateral passes accurate,Lateral passes accurate %,Long passes,Long passes accurate,Long passes accurate %,Passes to final third,Passes to final third accurate,Passes to final third accurate %,Progressive passes,Progressive passes accurate,Progressive passes accurate %,Smart passes,Smart passes accurate,Smart passes accurate %,Throw ins,Throw ins accurate,Throw ins accurate %,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Home,Home Win
120,2019-10-19,4-1-4-1,0,0.73,7,3,42.86,336,269,80.06,49.74,133,34,55,44,93,55,31,7,215,101,46.98,3,1,33.33,22,4,18.18,0,0,0.0,30,1,3.33,2,1,50.0,4,0,0.0,0,0,0,5,2,40.0,3,5,12,0,5,10,82,36,43.9,4,2,18,9,50.0,55,28,50.91,44,20,45.45,3,0,0.0,56,29,15,2,0,144,100,69.44,33,33,100.0,94,83,88.3,45,27,60.0,39,33,84.62,76,49,64.47,6,0,0.0,28,25,89.29,7,16.63,2.63,13.39,18.66,17.8,8.21,0,1
121,2019-10-05,4-1-4-1,1,1.86,9,4,44.44,488,416,85.25,51.09,112,28,36,48,70,31,28,11,223,115,51.57,1,0,0.0,26,4,15.38,2,1,50.0,18,4,22.22,2,0,0.0,2,2,100.0,0,0,0,15,6,40.0,5,9,23,3,7,17,51,19,37.25,2,2,6,4,66.67,87,57,65.52,51,26,50.98,5,2,40.0,37,22,11,3,0,129,98,75.97,57,54,94.74,219,203,92.69,48,29,60.42,66,51,77.27,74,56,75.68,10,4,40.0,23,23,100.0,6,17.19,5.36,9.84,11.65,18.61,12.92,1,-1
122,2019-09-28,4-1-4-1,2,1.74,16,6,37.5,456,376,82.46,51.79,120,27,40,53,103,37,48,18,229,116,50.66,6,1,16.67,26,11,42.31,4,1,25.0,18,3,16.67,6,1,16.67,2,0,0.0,0,0,0,18,5,27.78,5,17,31,2,10,27,57,23,40.35,2,2,12,5,41.67,76,51,67.11,52,22,42.31,7,1,14.29,33,21,8,1,0,155,112,72.26,62,60,96.77,160,136,85.0,52,25,48.08,59,38,64.41,81,62,76.54,11,6,54.55,13,13,100.0,5,15.86,4.18,11.4,16.93,19.29,10.29,0,0
123,2019-09-22,4-1-4-1,2,0.69,8,6,75.0,405,334,82.47,53.14,95,12,32,51,67,30,25,12,224,118,52.68,5,3,60.0,36,3,8.33,4,0,0.0,19,3,15.79,3,0,0.0,2,0,0.0,0,0,0,12,1,8.33,1,7,19,1,5,7,71,24,33.8,2,0,10,4,40.0,81,61,75.31,38,20,52.63,3,0,0.0,65,27,8,2,0,139,108,77.7,72,67,93.06,119,96,80.67,52,32,61.54,45,38,84.44,64,49,76.56,11,2,18.18,33,32,96.97,6,14.26,3.79,12.84,21.12,19.52,8.57,1,1
124,2019-09-16,4-1-4-1,0,0.67,13,1,7.69,452,398,88.05,49.41,110,21,38,51,79,37,27,15,223,105,47.09,7,1,14.29,27,6,22.22,7,3,42.86,25,4,16.0,4,1,25.0,4,2,50.0,0,0,0,19,9,47.37,6,8,20,2,12,19,79,28,35.44,3,0,8,5,62.5,69,42,60.87,38,19,50.0,6,2,33.33,31,18,11,2,1,146,119,81.51,70,69,98.57,168,157,93.45,45,34,75.56,62,52,83.87,90,76,84.44,8,5,62.5,27,24,88.89,8,18.26,4.43,9.96,21.73,19.35,13.37,0,0
125,2019-08-31,4-1-4-1,2,2.83,17,8,47.06,444,372,83.78,48.3,96,12,38,46,80,25,42,13,236,120,50.85,4,1,25.0,22,7,31.82,12,4,33.33,28,6,21.43,8,3,37.5,1,0,0.0,0,0,0,10,4,40.0,4,14,32,6,4,30,86,43,50.0,2,0,7,3,42.86,92,45,48.91,21,13,61.9,16,6,37.5,35,16,16,2,0,143,110,76.92,74,66,89.19,134,123,91.79,28,16,57.14,45,35,77.78,75,57,76.0,11,3,27.27,14,13,92.86,7,17.3,4.35,6.31,15.04,17.18,7.31,1,1
126,2019-08-24,4-2-3-1,3,3.44,14,9,64.29,369,315,85.37,46.71,84,23,38,23,77,54,20,3,214,118,55.14,3,1,33.33,33,9,27.27,5,1,20.0,27,3,11.11,7,3,42.86,2,0,0.0,1,1,100,8,3,37.5,3,15,21,5,3,28,72,38,52.78,2,1,18,3,16.67,62,39,62.9,42,22,52.38,6,1,16.67,47,15,12,1,0,136,109,80.15,60,47,78.33,112,105,93.75,36,20,55.56,38,34,89.47,85,61,71.76,11,9,81.82,15,14,93.33,11,16.27,3.45,9.76,14.56,19.49,10.33,0,-1
127,2019-08-17,4-1-4-1,1,0.66,8,3,37.5,347,284,81.84,42.61,120,31,44,45,84,34,38,12,265,112,42.26,4,0,0.0,20,3,15.0,3,2,66.67,28,3,10.71,6,1,16.67,1,0,0.0,0,0,0,10,2,20.0,1,5,16,3,4,12,100,41,41.0,4,1,15,4,26.67,65,38,58.46,52,14,26.92,10,4,40.0,44,20,10,2,0,124,90,72.58,50,44,88.0,100,89,89.0,34,15,44.12,45,30,66.67,63,43,68.25,6,3,50.0,21,17,80.95,14,16.29,3.3,9.8,19.22,17.72,9.24,0,0
128,2019-08-10,4-2-3-1,0,0.95,5,3,60.0,369,317,85.91,43.9,87,15,26,46,69,34,23,12,212,91,42.92,1,0,0.0,24,2,8.33,3,0,0.0,23,2,8.7,1,0,0.0,3,1,33.33,0,0,0,9,2,22.22,2,1,11,1,5,8,75,24,32.0,2,5,13,8,61.54,60,35,58.33,37,16,43.24,14,7,50.0,30,7,6,2,0,125,96,76.8,70,68,97.14,117,104,88.89,37,23,62.16,48,32,66.67,61,49,80.33,2,0,0.0,22,20,90.91,6,16.41,3.8,10.03,12.62,19.22,12.59,1,-1
129,2019-05-12,4-1-4-1,4,3.31,17,8,47.06,457,403,88.18,51.46,83,21,33,29,66,42,21,3,212,94,44.34,9,2,22.22,25,7,28.0,8,3,37.5,22,4,18.18,2,1,50.0,4,1,25.0,1,1,100,8,3,37.5,3,12,27,4,4,13,87,37,42.53,1,1,14,8,57.14,61,31,50.82,34,13,38.24,5,4,80.0,39,24,10,0,0,143,111,77.62,70,65,92.86,157,146,92.99,38,27,71.05,46,36,78.26,77,57,74.03,12,6,50.0,12,12,100.0,7,18.13,4.76,8.32,17.47,17.92,13.17,0,-1
130,2019-05-04,4-3-3,3,1.66,17,7,41.18,487,417,85.63,53.17,103,26,41,36,100,53,36,11,250,127,50.8,9,1,11.11,38,13,34.21,10,3,30.0,17,0,0.0,2,0,0.0,2,0,0.0,0,0,0,8,1,12.5,1,11,22,3,4,17,109,48,44.04,3,0,10,1,10.0,55,36,65.45,44,25,56.82,10,8,80.0,52,17,2,1,0,159,130,81.76,91,81,89.01,138,120,86.96,42,23,54.76,67,56,83.58,86,60,69.77,10,5,50.0,21,16,76.19,7,17.77,4.31,8.62,22.09,18.22,11.65,1,1
131,2019-04-27,4-1-4-1,1,0.89,17,8,47.06,351,268,76.35,39.6,121,23,43,55,77,35,32,10,250,126,50.4,8,4,50.0,39,6,15.38,8,6,75.0,22,5,22.73,7,1,14.29,2,1,50.0,0,0,0,11,4,36.36,3,7,28,4,9,16,77,27,35.06,3,0,12,3,25.0,97,68,70.1,30,11,36.67,11,7,63.64,62,18,7,2,0,139,97,69.78,45,34,75.56,111,88,79.28,56,30,53.57,63,42,66.67,76,53,69.74,12,7,58.33,25,22,88.0,9,15.13,3.08,15.95,20.23,20.23,13.0,0,-1
132,2019-04-20,4-1-4-1,2,0.96,9,2,22.22,405,333,82.22,50.6,89,9,33,47,78,32,30,16,201,84,41.79,4,0,0.0,40,8,20.0,1,0,0.0,22,1,4.55,6,0,0.0,3,0,0.0,0,0,0,25,6,24.0,7,10,32,3,11,20,81,22,27.16,1,2,11,5,45.45,70,44,62.86,24,9,37.5,4,2,50.0,45,18,8,2,0,141,107,75.89,57,55,96.49,130,109,83.85,47,26,55.32,44,33,75.0,69,57,82.61,5,1,20.0,23,22,95.65,6,16.0,3.75,11.6,18.9,21.22,12.04,1,0
133,2019-04-13,4-1-4-1,1,1.18,13,4,30.77,491,406,82.69,53.68,115,25,37,53,96,37,41,18,218,115,52.75,7,1,14.29,30,5,16.67,8,3,37.5,35,4,11.43,11,3,27.27,2,1,50.0,0,0,0,23,8,34.78,9,12,27,7,8,31,86,36,41.86,3,2,14,4,28.57,60,45,75.0,41,19,46.34,3,3,100.0,43,23,5,1,0,167,132,79.04,75,68,90.67,161,134,83.23,41,17,41.46,66,45,68.18,84,66,78.57,3,2,66.67,19,19,100.0,7,17.01,3.84,8.35,20.06,17.67,9.87,0,1
134,2019-04-08,4-2-3-1,0,0.86,9,2,22.22,383,318,83.03,44.5,80,20,31,29,64,32,23,9,211,91,43.13,3,1,33.33,31,4,12.9,2,1,50.0,26,4,15.38,4,2,50.0,0,0,0.0,0,0,0,12,4,33.33,3,6,14,1,4,11,58,20,34.48,1,2,15,7,46.67,85,50,58.82,24,10,41.67,7,6,85.71,44,14,6,1,0,131,98,74.81,69,61,88.41,133,123,92.48,49,34,69.39,48,38,79.17,67,50,74.63,8,3,37.5,27,27,100.0,13,16.04,3.75,12.79,18.93,20.49,12.9,0,1
135,2019-03-30,4-4-2,0,0.11,3,1,33.33,398,321,80.65,48.9,118,25,32,61,76,36,32,8,234,101,43.16,3,1,33.33,29,1,3.45,3,1,33.33,25,1,4.0,4,0,0.0,3,0,0.0,0,0,0,12,3,25.0,2,2,16,0,8,4,82,22,26.83,2,2,17,9,52.94,75,48,64.0,44,20,45.45,8,4,50.0,47,19,7,1,0,152,109,71.71,64,60,93.75,128,112,87.5,43,19,44.19,58,38,65.52,72,52,72.22,12,3,25.0,28,24,85.71,5,16.15,3.37,10.8,26.15,20.2,11.7,1,-1
136,2019-03-16,4-1-4-1,4,1.99,14,5,35.71,564,482,85.46,62.46,104,19,31,54,75,24,40,11,196,88,44.9,5,0,0.0,31,6,19.35,4,0,0.0,26,6,23.08,5,4,80.0,2,1,50.0,1,1,100,18,7,38.89,4,11,28,2,8,23,74,31,41.89,2,3,12,5,41.67,55,26,47.27,33,14,42.42,1,0,0.0,52,18,7,0,0,194,154,79.38,96,89,92.71,176,161,91.48,31,18,58.06,89,75,84.27,100,83,83.0,14,5,35.71,16,14,87.5,7,17.23,6.0,5.5,18.3,17.36,6.16,1,1
137,2019-03-09,4-1-4-1,0,0.29,9,1,11.11,550,465,84.55,67.05,114,21,46,47,95,58,26,11,253,140,55.34,5,0,0.0,26,6,23.08,3,1,33.33,21,2,9.52,5,0,0.0,0,0,0.0,0,0,0,14,3,21.43,3,7,21,3,6,12,77,32,41.56,1,2,14,6,42.86,83,61,73.49,36,21,58.33,1,1,100.0,29,16,11,1,0,185,145,78.38,85,78,91.76,177,160,90.4,37,17,45.95,69,55,79.71,78,55,70.51,14,5,35.71,21,16,76.19,9,17.7,5.45,6.73,24.9,16.91,6.67,0,1
138,2019-03-02,4-3-3,2,2.47,10,3,30.0,517,441,85.3,54.98,112,29,42,41,83,39,32,12,228,117,51.32,3,1,33.33,26,4,15.38,9,1,11.11,23,2,8.7,1,1,100.0,5,1,20.0,1,1,100,13,5,38.46,4,8,18,0,7,16,97,42,43.3,1,0,16,2,12.5,66,36,54.55,24,17,70.83,8,3,37.5,51,18,8,3,0,168,127,75.6,83,77,92.77,160,146,91.25,46,27,58.7,56,50,89.29,95,70,73.68,10,4,40.0,20,19,95.0,6,18.37,4.88,8.9,14.65,18.98,10.04,1,1
139,2019-02-27,4-2-3-1,0,0.48,2,1,50.0,239,182,76.15,24.52,112,37,37,38,50,26,18,6,182,73,40.11,0,0,0.0,16,2,12.5,2,0,0.0,19,0,0.0,2,0,0.0,0,0,0.0,0,0,0,5,2,40.0,2,4,7,0,4,5,46,10,21.74,2,1,20,7,35.0,62,31,50.0,28,14,50.0,3,0,0.0,69,24,6,2,0,96,60,62.5,37,35,94.59,71,59,83.1,37,20,54.05,39,25,64.1,52,31,59.62,3,2,66.67,19,17,89.47,13,17.61,2.88,15.48,11.35,19.81,27.71,0,1
140,2019-02-22,4-1-4-1,3,1.76,18,7,38.89,548,455,83.03,55.22,112,16,40,56,84,26,46,12,243,114,46.91,4,0,0.0,39,9,23.08,3,2,66.67,30,7,23.33,12,6,50.0,3,1,33.33,0,0,0,25,8,32.0,8,21,39,3,12,41,85,30,35.29,1,1,7,4,57.14,86,48,55.81,42,21,50.0,6,3,50.0,20,7,13,1,0,196,146,74.49,75,67,89.33,180,157,87.22,59,34,57.63,62,45,72.58,103,87,84.47,20,6,30.0,21,19,90.48,6,18.54,4.64,10.77,14.25,19.35,9.94,1,1
141,2019-02-09,4-1-4-1,1,1.41,7,4,57.14,354,276,77.97,39.72,109,31,34,44,76,41,26,9,217,96,44.24,2,1,50.0,19,2,10.53,7,2,28.57,27,2,7.41,4,1,25.0,2,1,50.0,1,1,100,16,2,12.5,2,10,26,3,7,19,59,22,37.29,1,1,19,5,26.32,82,45,54.88,25,8,32.0,8,4,50.0,58,37,9,0,0,139,95,68.35,46,43,93.48,118,100,84.75,48,26,54.17,49,33,67.35,62,47,75.81,6,4,66.67,12,10,83.33,9,16.96,3.34,13.56,16.39,20.19,20.13,0,0
142,2019-02-04,4-4-1-1,1,1.34,13,2,15.38,233,165,70.82,30.0,91,14,40,37,72,44,22,6,210,107,50.95,6,1,16.67,13,1,7.69,10,3,30.0,23,5,21.74,2,1,50.0,3,6,200.0,0,0,0,8,2,25.0,2,5,12,1,3,13,65,27,41.54,1,1,11,7,63.64,68,41,60.29,32,14,43.75,5,2,40.0,58,17,9,1,0,120,80,66.67,31,28,90.32,53,39,73.58,49,27,55.1,39,28,71.79,66,47,71.21,3,0,0.0,14,12,85.71,10,14.63,2.26,21.03,18.72,23.96,16.21,1,0
143,2019-01-29,4-4-2,0,0.07,3,0,0.0,375,308,82.13,45.67,96,13,30,53,75,36,28,11,234,97,41.45,3,0,0.0,37,3,8.11,2,0,0.0,16,0,0.0,1,0,0.0,1,0,0.0,0,0,0,11,4,36.36,4,4,19,1,5,4,79,29,36.71,0,3,20,9,45.0,64,37,57.81,42,13,30.95,5,2,40.0,37,8,10,1,0,131,93,70.99,47,44,93.62,141,127,90.07,51,32,62.75,58,47,81.03,91,73,80.22,2,1,50.0,25,21,84.0,8,16.41,3.71,13.6,32.77,22.6,12.54,0,1
144,2019-01-19,4-2-3-1,0,1.14,8,1,12.5,578,484,83.74,58.99,119,21,38,60,77,42,23,12,198,92,46.46,5,1,20.0,42,7,16.67,3,0,0.0,19,1,5.26,3,0,0.0,1,0,0.0,0,0,0,15,5,33.33,3,14,29,0,9,19,65,25,38.46,3,2,9,4,44.44,59,39,66.1,40,17,42.5,8,6,75.0,32,13,10,1,0,182,133,73.08,99,90,90.91,214,191,89.25,48,27,56.25,74,55,74.32,102,77,75.49,12,6,50.0,29,27,93.1,9,17.59,4.82,8.3,21.14,18.64,11.75,0,1
145,2019-01-12,4-2-3-1,1,1.22,11,3,27.27,369,303,82.11,41.36,83,13,27,43,67,32,21,14,171,85,49.71,4,1,25.0,25,5,20.0,7,1,14.29,32,5,15.63,7,4,57.14,2,1,50.0,0,0,0,14,2,14.29,2,11,21,3,4,18,61,25,40.98,5,0,11,3,27.27,55,30,54.55,26,13,50.0,1,1,100.0,44,7,7,0,0,135,107,79.26,58,56,96.55,101,83,82.18,35,20,57.14,38,25,65.79,51,39,76.47,4,1,25.0,15,15,100.0,13,16.92,3.77,9.49,14.35,18.38,16.48,1,1
146,2019-01-02,4-4-2,2,1.62,13,6,46.15,480,401,83.54,57.6,101,14,46,41,82,37,29,16,218,119,54.59,8,3,37.5,35,9,25.71,1,1,100.0,20,3,15.0,1,1,100.0,3,0,0.0,0,0,0,14,5,35.71,5,6,17,3,8,10,81,44,54.32,0,2,10,5,50.0,56,38,67.86,47,20,42.55,6,4,66.67,41,16,9,0,0,152,115,75.66,72,62,86.11,174,158,90.8,48,31,64.58,54,35,64.81,69,53,76.81,11,3,27.27,29,29,100.0,5,16.42,4.62,10.0,16.63,18.87,9.0,1,0
147,2018-12-30,4-4-2,0,0.9,10,4,40.0,418,336,80.38,58.8,122,24,50,48,87,33,40,14,236,126,53.39,3,1,33.33,29,3,10.34,0,0,0.0,30,7,23.33,5,4,80.0,0,0,0.0,0,0,0,17,4,23.53,4,6,22,1,10,13,72,26,36.11,1,2,15,5,33.33,62,44,70.97,54,31,57.41,2,0,0.0,37,13,11,4,0,141,112,79.43,76,66,86.84,142,115,80.99,49,28,57.14,53,44,83.02,92,71,77.17,11,1,9.09,33,30,90.91,10,15.3,3.51,11.72,17.56,19.99,8.62,0,1
148,2018-12-27,4-2-3-1,2,1.57,16,5,31.25,461,372,80.69,54.33,134,29,38,67,90,45,27,18,280,143,51.07,7,2,28.57,50,8,16.0,7,4,57.14,24,4,16.67,6,1,16.67,3,1,33.33,0,0,0,15,3,20.0,3,7,23,2,12,14,110,45,40.91,2,1,11,5,45.45,74,50,67.57,37,18,48.65,1,0,0.0,48,23,4,0,0,157,114,72.61,76,70,92.11,159,137,86.16,52,26,50.0,62,48,77.42,90,64,71.11,5,4,80.0,33,26,78.79,5,16.97,3.72,11.28,18.37,19.55,10.38,0,-1
149,2018-12-22,4-4-2,0,2.21,16,6,37.5,385,301,78.18,49.28,139,30,51,58,99,45,36,18,225,112,49.78,7,2,28.57,37,9,24.32,0,0,0.0,25,5,20.0,10,3,30.0,5,1,20.0,0,0,0,27,9,33.33,9,10,30,4,16,23,74,28,37.84,4,2,11,5,45.45,61,37,60.66,45,23,51.11,7,5,71.43,59,22,9,3,0,152,105,69.08,47,46,97.87,125,107,85.6,43,23,53.49,59,42,71.19,96,70,72.92,11,6,54.55,30,27,90.0,2,16.8,3.29,11.17,15.37,20.2,7.84,1,-1
150,2018-12-15,4-4-2,2,0.86,5,3,60.0,375,287,76.53,46.86,109,23,37,49,80,44,24,12,242,110,45.45,2,1,50.0,22,3,13.64,8,2,25.0,35,0,0.0,4,0,0.0,1,0,0.0,0,0,0,18,7,38.89,7,6,19,4,10,12,58,24,41.38,2,0,16,5,31.25,85,43,50.59,43,19,44.19,9,5,55.56,67,18,10,1,0,149,96,64.43,53,50,94.34,113,90,79.65,58,24,41.38,50,25,50.0,75,45,60.0,10,5,50.0,21,15,71.43,13,15.79,3.02,15.47,13.83,20.47,11.04,0,-1
151,2018-12-08,4-4-2,3,2.3,13,6,46.15,424,342,80.66,47.24,121,29,38,54,91,48,29,14,237,122,51.48,4,3,75.0,31,8,25.81,4,0,0.0,19,4,21.05,5,3,60.0,2,1,50.0,0,0,0,22,3,13.64,2,6,23,2,12,16,74,31,41.89,2,2,7,3,42.86,91,48,52.75,37,23,62.16,6,2,33.33,45,14,10,1,0,147,114,77.55,57,53,92.98,159,130,81.76,60,38,63.33,74,55,74.32,93,70,75.27,3,2,66.67,18,13,72.22,5,16.48,4.12,14.15,16.27,22.68,9.52,1,1
152,2018-12-04,4-4-2,3,2.09,16,10,62.5,439,351,79.95,61.65,111,14,49,48,96,41,44,11,216,114,52.78,1,0,0.0,30,7,23.33,2,1,50.0,30,8,26.67,10,5,50.0,3,1,33.33,0,0,0,12,2,16.67,3,14,24,5,6,27,57,31,54.39,2,1,8,5,62.5,65,33,50.77,52,27,51.92,3,2,66.67,43,6,10,1,0,166,120,72.29,69,64,92.75,123,106,86.18,36,17,47.22,63,46,73.02,84,59,70.24,15,3,20.0,24,21,87.5,7,16.28,4.26,8.2,14.28,18.71,5.34,1,1
153,2018-12-01,4-4-2,3,1.05,6,4,66.67,327,251,76.76,40.03,100,24,38,38,80,43,29,8,232,109,46.98,0,0,0.0,24,2,8.33,6,2,33.33,25,2,8.0,3,1,33.33,3,0,0.0,0,0,0,7,4,57.14,3,7,19,3,3,15,57,22,38.6,3,0,16,5,31.25,92,50,54.35,30,17,56.67,4,1,25.0,58,27,10,3,0,132,88,66.67,47,42,89.36,89,75,84.27,42,22,52.38,51,35,68.63,59,35,59.32,17,8,47.06,13,12,92.31,15,16.48,3.03,12.84,11.89,17.51,18.17,0,-1
154,2018-11-24,4-4-2,0,0.98,9,1,11.11,345,269,77.97,33.8,109,23,44,42,77,34,24,19,167,91,54.49,3,0,0.0,31,6,19.35,0,0,0.0,18,2,11.11,8,2,25.0,2,1,50.0,0,0,0,7,3,42.86,3,6,21,3,5,14,40,16,40.0,1,4,9,6,66.67,62,43,69.35,22,10,45.45,5,3,60.0,52,12,6,0,0,137,94,68.61,56,50,89.29,90,75,83.33,44,19,43.18,43,34,79.07,73,51,69.86,7,3,42.86,16,12,75.0,6,16.7,3.52,12.75,18.11,19.12,29.0,1,-1
155,2018-11-10,4-1-4-1,1,2.14,13,4,30.77,438,350,79.91,59.39,89,21,31,37,85,44,30,11,251,112,44.62,5,1,20.0,26,5,19.23,8,3,37.5,27,4,14.81,6,2,33.33,1,0,0.0,0,0,0,19,4,21.05,4,6,25,1,11,20,83,37,44.58,3,1,15,7,46.67,61,42,68.85,42,10,23.81,6,5,83.33,36,16,7,1,0,171,123,71.93,60,55,91.67,148,125,84.46,56,28,50.0,62,39,62.9,97,67,69.07,12,6,50.0,26,26,100.0,8,15.32,3.68,12.79,17.07,20.73,7.92,0,0
156,2018-11-03,4-1-4-1,4,2.19,21,10,47.62,510,425,83.33,64.12,106,5,44,57,101,38,45,18,240,101,42.08,10,4,40.0,41,13,31.71,8,4,50.0,21,4,19.05,10,2,20.0,1,1,100.0,0,0,0,15,5,33.33,5,16,33,6,5,30,92,33,35.87,2,2,6,2,33.33,58,35,60.34,56,17,30.36,5,3,60.0,34,21,7,1,0,175,134,76.57,61,57,93.44,168,150,89.29,47,24,51.06,71,54,76.06,104,81,77.88,17,6,35.29,34,28,82.35,2,15.84,3.75,9.22,20.81,19.51,10.84,1,1
157,2018-10-27,4-1-4-1,1,1.73,11,3,27.27,305,240,78.69,36.8,122,28,52,42,68,37,26,5,243,100,41.15,3,0,0.0,17,6,35.29,3,0,0.0,34,5,14.71,0,0,0.0,2,3,150.0,0,0,0,7,2,28.57,1,7,11,3,3,14,71,28,39.44,1,1,19,7,36.84,92,48,52.17,47,13,27.66,10,3,30.0,70,22,5,1,1,128,89,69.53,41,39,95.12,87,73,83.91,55,30,54.55,42,29,69.05,72,43,59.72,2,0,0.0,18,14,77.78,13,14.9,2.63,18.03,15.62,20.79,12.68,0,0
158,2018-10-20,4-3-3,0,1.05,11,4,36.36,369,310,84.01,42.95,89,19,25,45,65,22,32,11,251,127,50.6,4,1,25.0,26,4,15.38,2,0,0.0,26,7,26.92,10,2,20.0,3,1,33.33,0,0,0,23,7,30.43,4,8,26,0,15,15,74,28,37.84,3,1,10,2,20.0,98,57,58.16,35,26,74.29,11,5,45.45,38,11,8,3,0,130,104,80.0,73,68,93.15,131,110,83.97,37,20,54.05,55,41,74.55,62,48,77.42,9,6,66.67,17,15,88.24,7,16.91,3.84,10.03,16.93,20.94,8.84,1,-1
159,2018-10-05,4-1-4-1,0,1.24,14,4,28.57,497,411,82.7,62.62,106,18,34,54,73,40,22,11,216,96,44.44,6,2,33.33,29,5,17.24,0,0,0.0,31,7,22.58,9,2,22.22,4,1,25.0,0,0,0,15,3,20.0,3,13,27,4,5,26,84,31,36.9,1,1,8,5,62.5,49,31,63.27,33,12,36.36,2,0,0.0,32,10,8,2,0,163,119,73.01,74,69,93.24,174,153,87.93,43,19,44.19,80,62,77.5,80,62,77.5,9,2,22.22,25,21,84.0,8,17.66,4.48,8.65,19.66,19.21,7.36,0,1
160,2018-09-29,4-1-4-1,3,0.99,8,3,37.5,436,376,86.24,48.08,86,17,25,44,70,41,16,13,201,92,45.77,3,1,33.33,27,3,11.11,5,1,20.0,23,4,17.39,4,3,75.0,1,1,100.0,0,0,0,12,2,16.67,2,9,24,1,7,18,58,25,43.1,2,1,10,4,40.0,82,50,60.98,33,8,24.24,6,5,83.33,50,26,12,0,0,162,126,77.78,63,62,98.41,143,130,90.91,49,29,59.18,58,44,75.86,75,66,88.0,10,4,40.0,9,8,88.89,6,16.37,4.11,11.24,17.51,20.47,12.19,1,1
161,2018-09-23,4-1-4-1,0,1.49,6,1,16.67,312,231,74.04,31.1,117,35,49,33,71,50,15,6,167,85,50.9,3,0,0.0,14,2,14.29,5,3,60.0,16,1,6.25,1,1,100.0,0,0,0.0,0,0,0,9,2,22.22,2,2,15,3,5,6,53,27,50.94,2,0,15,6,40.0,72,40,55.56,20,8,40.0,5,3,60.0,65,23,10,2,0,130,81,62.31,49,41,83.67,86,71,82.56,53,24,45.28,42,22,52.38,65,36,55.38,4,1,25.0,18,12,66.67,5,17.2,3.25,16.99,17.68,20.79,20.95,1,0
162,2018-09-16,4-1-4-1,3,1.64,9,4,44.44,339,280,82.6,44.95,106,24,39,43,74,43,21,10,266,120,45.11,2,0,0.0,27,3,11.11,9,3,33.33,29,3,10.34,2,0,0.0,4,1,25.0,0,0,0,4,1,25.0,1,13,18,2,2,16,113,43,38.05,0,1,16,5,31.25,68,41,60.29,37,18,48.65,7,3,42.86,56,23,12,5,0,131,95,72.52,56,50,89.29,91,80,87.91,45,23,51.11,47,33,70.21,70,52,74.29,12,5,41.67,21,19,90.48,11,15.3,2.87,13.27,14.92,18.18,9.83,0,-1
163,2018-09-01,4-4-1-1,0,1.3,13,3,23.08,430,358,83.26,44.38,103,22,45,36,79,40,33,6,214,98,45.79,5,1,20.0,33,7,21.21,3,2,66.67,19,3,15.79,4,2,50.0,1,0,0.0,0,0,0,17,5,29.41,7,8,26,4,11,16,78,31,39.74,1,1,14,6,42.86,69,45,65.22,41,13,31.71,9,7,77.78,47,21,10,2,0,146,112,76.71,52,43,82.69,152,139,91.45,38,19,50.0,41,35,85.37,74,54,72.97,10,3,30.0,24,23,95.83,9,17.61,3.84,8.84,17.39,18.73,9.65,1,-1
164,2018-08-25,4-4-1-1,1,1.24,12,5,41.67,313,246,78.59,37.66,103,24,33,46,74,30,37,7,216,105,48.61,6,3,50.0,24,3,12.5,11,3,27.27,26,6,23.08,2,1,50.0,3,1,33.33,0,0,0,17,5,29.41,6,14,31,3,10,23,90,38,42.22,3,3,16,12,75.0,57,35,61.4,33,15,45.45,3,1,33.33,47,21,13,3,0,109,80,73.39,42,39,92.86,120,93,77.5,40,22,55.0,42,30,71.43,65,47,72.31,11,4,36.36,22,18,81.82,7,16.48,2.9,12.78,19.01,20.56,17.88,0,1
